SPID,GeoID,PID,SaleDate,Amount,Customers,Boxes
SP19,G6,P17,2021-04-01,3990,83,307
SP11,G5,P16,2021-04-16,6958,210,994
SP20,G5,P20,2021-01-25,9478,152,527
SP24,G6,P20,2021-11-09,16877,218,1055
SP11,G4,P09,2021-09-21,3689,269,462
SP03,G3,P15,2021-03-29,6825,324,273
SP03,G6,P22,2021-11-29,3591,38,164
SP10,G1,P22,2021-11-17,2002,53,88
SP11,G2,P22,2022-03-17,77,138,4
SP11,G2,P18,2021-10-15,11186,56,1119
SP18,G4,P15,2021-11-08,12600,230,504
SP08,G1,P12,2022-01-27,4613,121,201
SP19,G6,P18,2021-02-09,987,25,99
SP22,G6,P02,2021-06-10,2247,258,94
SP25,G6,P19,2022-02-22,10150,61,484
SP20,G1,P07,2021-01-28,1981,142,91
SP07,G6,P07,2021-06-22,3885,49,162
SP13,G2,P12,2021-09-30,8666,186,362
SP20,G1,P12,2021-04-19,11263,102,451
SP23,G2,P15,2021-08-04,3913,336,164
SP18,G2,P16,2021-03-30,24367,272,3481
SP16,G6,P12,2021-08-12,903,507,40
SP09,G6,P22,2021-11-23,14560,57,662
SP25,G2,P12,2021-03-02,1211,258,49
SP01,G6,P14,2021-03-03,539,58,77
SP04,G5,P06,2022-03-16,6468,35,462
SP04,G2,P11,2021-11-02,1911,180,96
SP16,G4,P19,2022-03-10,3353,193,140
SP03,G4,P13,2021-06-24,1225,119,62
SP03,G2,P03,2021-07-02,9758,91,751
SP07,G3,P13,2022-02-01,11571,25,579
SP05,G1,P07,2021-01-11,6755,260,294
SP08,G4,P08,2021-10-15,5285,13,378
SP14,G4,P02,2021-03-05,6587,67,244
SP03,G3,P09,2021-06-17,6426,26,714
SP14,G5,P04,2021-08-30,5082,423,318
SP25,G3,P09,2021-11-02,5005,8,501
SP24,G4,P02,2021-01-28,2814,44,109
SP01,G1,P02,2021-06-23,3059,241,118
SP05,G1,P17,2021-08-13,3969,167,397
SP01,G4,P14,2022-02-10,4753,115,595
SP05,G5,P14,2021-02-26,6314,51,790
SP19,G4,P07,2021-10-12,11578,359,527
SP15,G1,P09,2022-01-12,1582,4,176
SP23,G6,P20,2021-02-01,13930,97,871
SP15,G2,P01,2021-09-03,11585,262,966
SP02,G3,P02,2021-09-14,6216,131,240
SP19,G5,P07,2021-04-08,14021,292,585
SP07,G1,P19,2021-03-04,12537,205,523
SP13,G1,P09,2021-11-08,7791,36,780
SP10,G4,P14,2022-02-24,5453,56,546
SP05,G2,P01,2021-03-10,672,293,56
SP02,G6,P16,2021-02-19,5635,51,627
SP06,G3,P19,2021-09-16,378,68,18
SP19,G5,P22,2021-12-06,7518,111,301
SP18,G5,P22,2021-08-30,3535,220,148
SP24,G5,P15,2021-08-13,3892,232,145
SP01,G2,P10,2021-05-19,7994,111,400
SP17,G3,P17,2021-05-21,5012,95,386
SP25,G2,P18,2021-07-22,8575,247,953
SP10,G6,P04,2021-01-11,11354,18,668
SP20,G2,P22,2021-02-26,15883,139,722
SP25,G5,P14,2022-01-25,7959,189,796
SP19,G5,P15,2021-08-27,2681,39,104
SP04,G6,P06,2021-05-31,12103,134,807
SP21,G6,P01,2021-10-12,6629,397,737
SP14,G2,P11,2021-12-03,5677,189,299
SP11,G1,P15,2021-12-03,7924,2,317
SP18,G6,P20,2022-01-20,9723,442,541
SP12,G3,P11,2021-01-26,7245,227,330
SP07,G2,P03,2021-09-01,2422,162,221
SP22,G4,P03,2021-11-30,4109,40,374
SP12,G1,P10,2021-05-10,1477,481,83
SP04,G6,P02,2021-12-14,11669,246,487
SP03,G6,P02,2021-10-27,3682,413,142
SP12,G5,P15,2021-04-02,798,45,34
SP14,G2,P09,2022-02-10,13139,41,1314
SP07,G3,P07,2021-12-14,6902,200,301
SP13,G4,P14,2021-09-14,2835,175,355
SP14,G5,P09,2021-03-30,13258,388,1326
SP08,G2,P06,2021-08-31,2212,5,158
SP25,G5,P20,2021-02-17,8211,54,514
SP07,G5,P08,2021-06-07,2261,130,174
SP09,G6,P19,2021-08-19,4081,327,178
SP21,G6,P13,2021-03-29,4977,197,237
SP01,G6,P16,2021-04-08,2821,121,353
SP01,G3,P19,2021-12-17,8064,139,367
SP04,G6,P07,2021-08-19,7987,104,333
SP18,G5,P12,2022-03-15,11732,248,534
SP18,G2,P14,2021-02-10,1162,74,130
SP21,G4,P13,2021-08-12,4858,327,232
SP21,G3,P20,2021-03-10,1722,441,115
SP12,G2,P07,2021-10-12,9394,24,409
SP24,G1,P19,2021-04-05,1092,137,52
SP09,G3,P05,2021-07-20,10143,188,634
SP06,G2,P09,2021-05-19,7070,99,643
SP06,G3,P15,2021-10-04,4375,85,163
SP04,G1,P16,2021-02-04,6713,432,840
SP24,G3,P11,2021-04-12,308,83,14
SP10,G1,P08,2021-08-30,5229,34,403
SP08,G4,P18,2022-02-11,1806,67,181
SP18,G3,P06,2021-12-03,4249,254,304
SP19,G2,P05,2021-12-02,7742,19,484
SP09,G5,P13,2021-02-02,868,286,42
SP14,G5,P07,2021-04-08,9793,138,446
SP21,G4,P02,2021-12-24,770,105,33
SP21,G5,P04,2022-03-30,7595,31,475
SP06,G1,P05,2021-01-05,13237,209,779
SP17,G6,P20,2021-11-26,2639,181,165
SP15,G4,P21,2022-02-14,2730,186,182
SP07,G6,P08,2021-08-20,9786,270,816
SP08,G5,P10,2021-03-26,6671,210,393
SP22,G5,P12,2021-02-04,12565,301,547
SP08,G1,P10,2022-01-04,12565,185,740
SP05,G2,P10,2021-12-29,2982,75,166
SP24,G3,P08,2021-12-22,5957,105,426
SP04,G2,P01,2021-03-10,16919,159,1880
SP10,G6,P06,2021-03-23,4200,146,248
SP13,G4,P22,2021-10-01,5747,250,240
SP01,G3,P13,2021-10-21,19103,80,1006
SP10,G5,P07,2022-03-16,8547,180,342
SP22,G3,P19,2021-04-23,7805,291,340
SP09,G5,P17,2022-03-07,3927,172,303
SP07,G6,P21,2021-12-15,1659,246,104
SP05,G5,P11,2022-03-22,3038,71,160
SP20,G2,P11,2021-08-17,882,529,45
SP18,G2,P17,2021-01-08,7595,134,585
SP25,G3,P04,2021-09-15,21861,160,1286
SP22,G4,P20,2022-01-12,1694,242,113
SP12,G4,P01,2021-11-04,7077,356,644
SP18,G5,P16,2021-01-21,6461,91,718
SP08,G1,P04,2021-12-08,2471,158,165
SP16,G1,P02,2021-01-26,2114,155,82
SP18,G2,P12,2021-11-09,8771,269,382
SP14,G4,P21,2022-02-07,4641,18,357
SP14,G4,P17,2021-09-06,1141,98,115
SP22,G4,P09,2021-10-19,7581,302,690
SP20,G5,P15,2021-10-01,10325,108,431
SP15,G1,P12,2022-01-13,6370,436,290
SP06,G5,P21,2021-09-08,3507,46,270
SP15,G1,P02,2021-03-11,35,193,2
SP05,G3,P02,2022-01-11,8316,236,320
SP06,G6,P14,2021-07-02,11018,202,1574
SP22,G5,P11,2022-03-09,2072,281,104
SP17,G1,P12,2021-01-28,4718,14,215
SP12,G4,P21,2021-12-24,5432,119,363
SP18,G5,P01,2021-05-21,4606,7,419
SP11,G2,P01,2021-09-20,8267,255,919
SP14,G6,P22,2021-09-01,7511,39,342
SP08,G6,P08,2022-02-17,5166,193,431
SP25,G6,P06,2021-02-01,11970,181,798
SP20,G5,P03,2021-08-23,8540,146,657
SP23,G1,P02,2022-01-20,6573,32,274
SP15,G2,P12,2021-08-24,2058,87,90
SP25,G1,P09,2021-06-21,4949,8,550
SP10,G3,P14,2021-11-15,5516,75,613
SP02,G5,P18,2022-03-23,6566,325,657
SP21,G1,P09,2021-03-02,4270,67,389
SP11,G1,P21,2021-09-15,2219,49,171
SP15,G5,P20,2021-08-31,2219,37,131
SP12,G2,P15,2021-05-11,10262,16,381
SP17,G2,P05,2021-11-18,3248,134,171
SP03,G6,P01,2021-10-28,5292,285,530
SP14,G6,P03,2021-04-19,10171,175,925
SP17,G2,P07,2021-10-27,1225,4,49
SP10,G1,P06,2022-02-07,847,147,57
SP21,G4,P03,2021-03-26,2317,14,166
SP18,G6,P21,2021-02-15,1757,93,110
SP02,G5,P22,2021-04-21,10808,165,451
SP17,G1,P09,2021-04-08,980,254,109
SP10,G2,P05,2021-09-14,8323,150,439
SP13,G5,P18,2021-07-15,6594,152,825
SP13,G3,P05,2021-07-08,2835,1,167
SP15,G6,P11,2021-02-16,9695,108,485
SP20,G1,P08,2021-01-25,861,623,67
SP12,G2,P03,2021-03-26,6447,299,538
SP12,G1,P14,2021-03-17,4487,232,561
SP24,G4,P17,2021-10-18,1400,237,117
SP10,G1,P04,2021-07-08,7252,366,427
SP06,G6,P01,2021-11-03,1988,212,199
SP25,G2,P10,2021-03-22,3346,306,168
SP18,G1,P03,2021-04-29,9625,5,875
SP13,G4,P04,2021-05-12,546,31,35
SP04,G6,P11,2021-08-26,5845,113,293
SP23,G6,P11,2021-09-22,6930,124,330
SP17,G4,P20,2021-05-21,9303,93,548
SP05,G1,P01,2022-01-24,8099,285,900
SP09,G4,P10,2021-06-14,7777,100,433
SP18,G1,P11,2021-10-21,24451,472,1112
SP09,G1,P09,2021-12-06,2926,194,326
SP06,G2,P03,2021-07-09,2107,2,163
SP05,G2,P05,2021-03-10,1428,55,84
SP22,G5,P17,2021-05-07,8078,109,674
SP25,G4,P12,2021-11-30,5880,128,236
SP09,G2,P04,2022-01-06,5586,114,311
SP20,G3,P11,2021-11-22,805,46,37
SP19,G3,P01,2021-10-27,9429,130,858
SP13,G4,P12,2021-07-15,1631,149,75
SP21,G5,P18,2021-03-15,812,165,116
SP05,G3,P11,2022-03-08,1792,245,95
SP02,G4,P15,2021-12-07,2177,188,91
SP06,G5,P04,2021-07-14,7749,529,431
SP10,G5,P10,2021-01-26,10591,25,558
SP08,G2,P08,2021-11-11,6230,97,520
SP05,G5,P17,2022-03-02,6447,126,645
SP11,G5,P01,2021-10-15,5775,27,482
SP03,G3,P02,2022-01-24,7574,135,316
SP17,G3,P05,2022-03-18,2338,95,124
SP14,G5,P14,2022-03-16,6475,136,925
SP13,G3,P07,2021-06-24,20580,177,858
SP20,G5,P21,2022-03-03,1463,17,113
SP16,G6,P14,2021-02-16,854,135,95
SP15,G6,P08,2021-03-11,1463,130,133
SP02,G6,P19,2021-03-10,21406,258,892
SP04,G3,P22,2021-09-30,8967,100,374
SP22,G1,P09,2021-04-19,1400,35,140
SP14,G3,P13,2021-06-08,4571,43,229
SP02,G4,P21,2022-02-07,4725,145,338
SP21,G5,P16,2022-01-28,3745,98,535
SP23,G1,P17,2021-09-08,539,101,54
SP25,G5,P05,2021-11-29,4662,82,246
SP05,G5,P02,2021-10-11,6209,222,230
SP11,G2,P10,2021-06-08,777,79,41
SP19,G4,P16,2021-05-05,1785,101,199
SP24,G5,P08,2022-01-10,3346,103,279
SP05,G5,P10,2022-02-16,6398,78,356
SP23,G6,P05,2022-01-20,1477,129,87
SP13,G1,P08,2021-08-31,13314,139,1211
SP16,G3,P11,2021-04-28,9226,4,440
SP22,G6,P15,2021-06-25,10514,473,439
SP06,G4,P10,2022-03-16,1855,34,110
SP05,G4,P16,2021-02-18,7266,328,808
SP06,G2,P08,2022-03-15,7882,339,607
SP12,G6,P14,2021-02-02,1456,111,182
SP05,G6,P16,2021-01-20,4249,310,473
SP04,G2,P05,2021-12-31,5719,139,301
SP01,G4,P17,2022-01-24,10479,156,953
SP13,G3,P12,2021-05-10,11445,144,521
SP12,G3,P07,2021-07-13,4067,256,163
SP07,G3,P18,2021-08-23,5586,419,798
SP24,G5,P01,2021-02-08,5271,89,480
SP02,G1,P07,2021-08-25,16380,23,656
SP07,G3,P06,2021-08-31,3178,142,212
SP22,G2,P04,2021-08-31,14,50,1
SP11,G6,P09,2021-03-25,2254,242,226
SP17,G5,P10,2021-02-10,3045,184,170
SP11,G2,P08,2021-04-14,8512,117,710
SP22,G2,P14,2021-07-05,3213,172,459
SP03,G5,P18,2021-05-17,2226,159,223
SP18,G6,P04,2021-11-29,8176,5,455
SP01,G6,P09,2022-01-19,1792,445,180
SP12,G3,P08,2021-09-30,4221,84,384
SP10,G4,P22,2021-10-04,7217,153,314
SP17,G5,P01,2021-10-05,15463,415,1406
SP07,G6,P12,2021-05-06,11837,113,515
SP25,G2,P22,2022-03-09,1456,177,67
SP11,G6,P19,2021-10-19,2807,263,123
SP03,G3,P06,2021-08-31,4326,363,289
SP10,G5,P20,2021-08-26,5852,57,326
SP23,G2,P08,2022-02-04,9415,152,856
SP06,G6,P04,2021-05-21,5936,195,396
SP13,G2,P17,2021-05-19,3003,386,231
SP01,G5,P10,2021-11-04,18186,110,1011
SP20,G6,P16,2021-11-10,2149,132,269
SP07,G6,P22,2021-10-19,6552,23,285
SP17,G3,P15,2021-04-08,2065,216,77
SP13,G3,P16,2022-01-21,5166,46,738
SP18,G4,P02,2021-11-10,7924,21,331
SP18,G5,P18,2021-10-27,10017,77,1113
SP07,G4,P09,2022-03-08,3045,133,381
SP21,G3,P17,2021-07-13,2681,49,244
SP14,G3,P03,2021-08-16,3262,290,251
SP23,G2,P10,2022-02-15,3927,51,219
SP04,G6,P10,2021-03-12,5187,9,289
SP13,G6,P20,2021-10-13,6664,227,392
SP24,G1,P22,2021-11-29,17864,139,745
SP25,G2,P09,2022-03-14,5929,237,659
SP22,G2,P21,2021-06-18,20601,247,1585
SP06,G6,P03,2021-02-22,4284,36,357
SP10,G3,P03,2021-02-03,3584,29,256
SP21,G4,P14,2021-09-27,10150,194,1450
SP09,G3,P20,2022-02-09,763,343,48
SP17,G1,P02,2021-04-14,3500,45,146
SP11,G6,P03,2021-11-08,11529,15,824
SP24,G1,P09,2021-12-01,1729,153,193
SP16,G5,P21,2021-10-27,2961,117,228
SP15,G6,P06,2021-04-28,9520,85,635
SP25,G5,P19,2021-08-20,4711,36,197
SP21,G4,P16,2021-11-15,4725,113,591
SP09,G6,P20,2021-11-11,21,63,2
SP09,G6,P10,2021-03-25,2366,229,125
SP08,G4,P15,2021-06-15,5810,72,224
SP01,G3,P08,2021-09-30,7693,3,700
SP22,G4,P04,2021-12-01,5201,241,326
SP06,G3,P10,2022-03-30,784,276,44
SP14,G1,P02,2021-05-25,1729,63,70
SP15,G2,P11,2021-08-19,3304,131,166
SP11,G6,P16,2022-01-14,973,34,122
SP25,G6,P22,2022-03-18,2051,248,94
SP02,G1,P18,2021-10-27,2681,204,269
SP24,G2,P18,2021-01-11,3395,244,340
SP02,G5,P16,2021-08-30,455,129,57
SP22,G2,P16,2021-04-06,2555,180,320
SP14,G6,P16,2021-03-10,7448,9,1242
SP08,G6,P15,2022-02-28,4179,124,155
SP09,G5,P09,2021-02-22,2709,116,271
SP13,G1,P14,2021-12-01,504,19,56
SP10,G3,P17,2021-07-14,1918,50,160
SP19,G2,P19,2021-11-03,7861,284,375
SP12,G3,P03,2021-05-07,1701,209,155
SP15,G3,P11,2021-11-08,2688,76,142
SP23,G5,P22,2021-02-04,5705,382,229
SP18,G3,P02,2021-06-03,2506,111,93
SP10,G4,P15,2021-01-13,5278,158,203
SP20,G2,P02,2022-02-18,2310,49,89
SP21,G6,P21,2022-03-28,3794,109,253
SP16,G5,P22,2021-08-17,7553,520,329
SP11,G3,P12,2021-09-17,5747,186,230
SP05,G2,P02,2022-01-25,574,45,22
SP20,G5,P18,2021-10-27,5068,265,507
SP22,G2,P10,2021-08-12,3367,178,169
SP14,G1,P09,2021-07-20,112,499,12
SP15,G1,P17,2021-02-04,4046,200,312
SP19,G6,P01,2021-03-16,4144,131,377
SP21,G2,P06,2021-07-20,3626,127,242
SP21,G2,P03,2021-11-15,3514,78,293
SP03,G2,P21,2022-01-27,1323,10,102
SP22,G5,P02,2021-06-29,9954,62,369
SP04,G5,P12,2021-08-13,4697,36,196
SP21,G1,P05,2021-08-03,6671,194,371
SP10,G4,P08,2021-11-16,6153,60,474
SP15,G1,P20,2021-03-15,4102,167,242
SP22,G1,P08,2022-01-25,1148,301,82
SP10,G2,P17,2022-01-18,140,198,13
SP03,G4,P03,2021-09-06,812,152,68
SP03,G6,P08,2021-09-24,5649,129,435
SP12,G3,P02,2022-02-07,7021,129,281
SP07,G5,P07,2021-10-12,4172,59,182
SP03,G3,P08,2021-11-11,1624,17,148
SP01,G3,P16,2021-02-19,1918,87,274
SP16,G2,P20,2022-03-15,2114,128,133
SP02,G1,P13,2022-02-11,3346,307,160
SP25,G2,P04,2021-07-15,14812,176,926
SP20,G3,P02,2021-07-23,8092,149,300
SP01,G6,P05,2021-08-17,5355,35,298
SP10,G2,P09,2021-12-24,9289,334,1162
SP07,G2,P20,2021-03-01,7455,59,466
SP12,G4,P19,2021-12-03,224,37,11
SP10,G1,P10,2021-08-25,19929,40,1049
SP09,G6,P07,2021-09-09,4746,270,198
SP05,G6,P04,2022-02-07,7245,144,403
SP24,G2,P04,2021-05-07,9079,316,606
SP07,G2,P22,2021-03-31,4445,10,194
SP14,G6,P01,2022-03-01,2786,99,310
SP15,G5,P12,2021-12-29,2737,12,110
SP13,G5,P13,2022-03-17,3248,42,163
SP18,G6,P16,2021-10-28,378,119,48
SP18,G5,P03,2021-03-19,11942,3,996
SP25,G1,P02,2021-04-28,13125,174,505
SP18,G6,P11,2021-11-12,2268,112,120
SP20,G3,P18,2021-04-14,6244,2,625
SP22,G5,P10,2022-03-28,3759,32,188
SP20,G2,P08,2021-12-31,8400,228,647
SP24,G1,P16,2021-02-05,5516,38,690
SP07,G6,P09,2021-04-22,11382,57,1035
SP21,G2,P04,2021-11-11,3080,6,172
SP11,G1,P13,2021-04-07,112,66,6
SP21,G2,P02,2021-05-04,1540,333,65
SP15,G2,P10,2021-10-01,7259,159,427
SP12,G1,P17,2022-01-06,1519,138,152
SP04,G2,P17,2021-12-15,4305,33,332
SP08,G3,P13,2021-06-23,4354,293,230
SP09,G6,P14,2021-05-31,5859,205,586
SP05,G1,P21,2021-10-29,4249,40,304
SP12,G3,P22,2021-05-11,3906,261,170
SP03,G2,P16,2021-11-29,8260,331,918
SP17,G3,P11,2021-04-07,2317,317,122
SP14,G1,P04,2021-08-12,10948,39,609
SP13,G2,P02,2021-11-09,2184,220,84
SP09,G5,P11,2021-12-31,616,320,31
SP14,G2,P04,2021-03-29,1302,125,82
SP16,G5,P10,2021-06-29,553,176,33
SP23,G3,P04,2021-04-16,15022,106,939
SP21,G5,P10,2022-03-29,196,48,11
SP04,G1,P22,2021-01-27,1855,148,81
SP10,G1,P17,2021-01-25,5789,21,579
SP15,G3,P10,2021-06-22,1246,77,66
SP01,G5,P03,2022-01-18,7245,53,558
SP02,G6,P10,2021-04-12,6832,18,380
SP13,G2,P16,2021-09-22,8827,40,1472
SP16,G2,P18,2022-02-16,8547,86,1069
SP24,G4,P06,2021-08-19,3556,105,254
SP06,G3,P02,2021-10-27,8848,15,328
SP04,G2,P13,2022-03-03,336,67,18
SP22,G4,P08,2021-03-23,5383,300,449
SP24,G2,P02,2021-08-06,3395,9,126
SP22,G4,P07,2022-01-27,2408,201,101
SP19,G5,P09,2021-07-14,15176,124,1518
SP17,G4,P17,2021-11-18,1162,95,117
SP14,G4,P13,2021-10-18,6244,107,284
SP08,G6,P10,2021-12-31,2891,58,161
SP03,G1,P11,2022-01-25,7336,5,350
SP19,G5,P06,2021-11-10,1680,164,99
SP12,G4,P07,2022-01-11,378,53,18
SP18,G3,P05,2021-11-03,1589,251,100
SP10,G3,P13,2022-02-14,2254,237,113
SP25,G5,P03,2021-12-21,19621,368,1784
SP03,G4,P17,2022-03-29,8085,229,622
SP25,G5,P02,2021-06-03,4816,94,179
SP19,G6,P16,2022-02-23,168,344,19
SP03,G3,P12,2021-03-02,12565,245,524
SP07,G5,P20,2021-05-20,2247,51,133
SP10,G3,P08,2021-08-23,11452,94,881
SP17,G3,P01,2021-05-14,13559,234,1507
SP01,G6,P08,2022-03-29,420,247,35
SP20,G2,P07,2021-09-15,7560,49,329
SP19,G1,P15,2021-01-04,4025,177,155
SP01,G3,P15,2022-01-20,9856,260,380
SP15,G6,P03,2021-05-27,154,96,11
SP19,G6,P04,2021-01-14,11123,218,655
SP06,G2,P14,2022-01-12,2366,97,263
SP23,G4,P21,2022-01-18,7000,98,438
SP16,G1,P20,2021-07-05,7553,51,473
SP23,G3,P06,2021-07-26,1407,126,94
SP03,G4,P06,2021-04-19,7875,602,464
SP07,G1,P10,2022-01-11,16856,326,888
SP06,G4,P09,2021-02-04,8393,154,1050
SP03,G5,P11,2021-05-21,9135,360,457
SP03,G6,P14,2021-06-02,13083,253,1309
SP03,G6,P06,2021-10-18,4851,93,324
SP24,G5,P12,2022-01-07,679,79,28
SP08,G3,P09,2022-01-24,7903,115,719
SP20,G1,P17,2021-01-13,8687,123,724
SP05,G3,P13,2021-07-07,1974,61,90
SP11,G6,P22,2021-02-03,9954,20,415
SP06,G5,P16,2021-12-10,4550,209,506
SP08,G6,P12,2021-04-22,1386,70,58
SP22,G2,P19,2021-06-09,1344,122,62
SP19,G6,P05,2021-12-28,889,7,47
SP17,G6,P14,2021-09-14,10220,124,1022
SP09,G2,P09,2021-08-25,1085,362,99
SP12,G4,P03,2021-11-01,4473,375,345
SP22,G1,P21,2021-02-10,917,190,58
SP19,G4,P04,2021-07-01,1029,159,65
SP16,G5,P15,2022-01-05,1484,48,62
SP06,G2,P18,2021-04-16,9870,26,987
SP05,G6,P21,2021-09-14,4627,142,290
SP25,G3,P14,2022-01-19,12117,370,1731
SP23,G6,P07,2021-01-13,5971,71,260
SP12,G2,P20,2021-03-02,3059,311,204
SP07,G2,P08,2021-01-29,7406,145,529
SP06,G1,P21,2022-01-25,5040,123,388
SP22,G5,P05,2022-01-03,4963,189,262
SP09,G4,P14,2021-05-11,6727,22,841
SP02,G2,P18,2022-03-15,9513,274,1190
SP07,G4,P16,2021-01-21,19523,57,3254
SP03,G4,P11,2021-10-27,10521,158,554
SP03,G5,P01,2021-06-24,3416,100,380
SP08,G5,P19,2021-11-29,3346,225,140
SP05,G5,P03,2021-09-29,4837,139,404
SP22,G1,P18,2021-02-17,3591,226,449
SP17,G5,P08,2021-09-23,9366,272,721
SP22,G6,P10,2021-04-16,1344,147,80
SP11,G5,P14,2021-11-11,2135,208,238
SP06,G5,P14,2022-01-24,4130,345,413
SP25,G6,P08,2021-05-20,12404,211,955
SP23,G1,P06,2021-11-03,1379,191,99
SP24,G5,P16,2021-05-27,4802,374,534
SP09,G2,P10,2021-11-05,217,161,11
SP06,G4,P19,2021-12-31,4746,18,198
SP12,G3,P12,2021-10-13,11844,421,474
SP25,G4,P15,2021-05-10,1785,132,75
SP07,G5,P03,2021-04-28,7518,106,684
SP14,G1,P18,2022-03-01,301,348,38
SP04,G5,P17,2021-11-03,5705,274,571
SP13,G4,P17,2021-06-23,3472,12,290
SP01,G3,P03,2021-07-15,9205,402,768
SP04,G2,P14,2021-07-15,5306,305,664
SP22,G2,P13,2021-11-08,4431,269,202
SP12,G4,P20,2022-01-14,9373,297,586
SP14,G5,P12,2022-02-24,1645,56,66
SP08,G3,P16,2022-02-18,8568,125,952
SP18,G1,P21,2021-10-19,4921,271,308
SP21,G3,P05,2021-08-05,12117,126,713
SP23,G4,P06,2021-07-28,9975,49,713
SP16,G2,P11,2021-06-23,161,191,9
SP11,G5,P04,2021-05-18,2030,57,136
SP18,G3,P14,2021-05-11,4949,421,550
SP20,G5,P09,2021-06-15,12971,197,1442
SP01,G4,P06,2021-01-29,13146,3,822
SP07,G4,P06,2021-03-25,4445,11,278
SP03,G5,P13,2021-06-02,1855,278,93
SP02,G2,P14,2022-01-14,7035,14,704
SP16,G1,P03,2021-09-03,11326,153,1030
SP14,G4,P08,2021-11-18,1428,250,102
SP16,G5,P01,2022-03-10,12355,37,1030
SP25,G6,P20,2021-04-23,1211,241,76
SP17,G2,P15,2022-03-29,4662,178,187
SP14,G2,P01,2021-09-22,8372,183,762
SP03,G4,P07,2021-08-04,693,175,32
SP24,G6,P18,2021-09-01,2926,165,293
SP21,G5,P03,2021-12-01,8246,270,688
SP19,G4,P06,2021-07-09,1078,289,77
SP03,G1,P16,2021-03-16,3983,301,498
SP24,G5,P20,2021-08-06,6132,80,384
SP17,G2,P22,2021-11-12,3689,126,148
SP08,G2,P02,2021-09-01,2989,146,125
SP14,G2,P07,2022-01-18,11935,253,498
SP20,G4,P02,2021-10-04,1190,300,48
SP03,G6,P15,2021-10-22,16870,671,703
SP11,G3,P06,2021-10-26,224,69,15
SP03,G4,P10,2022-01-13,6181,338,310
SP02,G5,P01,2021-05-25,2030,289,170
SP18,G1,P13,2021-03-18,1148,8,53
SP07,G2,P02,2022-02-15,5747,333,222
SP13,G6,P14,2021-02-04,5264,187,752
SP14,G5,P03,2021-02-05,10997,261,846
SP05,G5,P16,2021-09-24,4935,98,705
SP15,G2,P04,2021-07-01,10878,63,726
SP06,G4,P22,2021-09-16,6566,128,299
SP02,G1,P06,2021-05-19,10262,150,642
SP02,G5,P08,2021-08-25,9968,95,831
SP14,G5,P19,2021-05-12,12789,398,557
SP21,G5,P02,2021-06-09,2443,7,91
SP09,G4,P21,2021-04-27,1666,82,105
SP22,G5,P08,2022-03-11,637,113,54
SP07,G6,P17,2021-02-22,4928,62,493
SP15,G4,P01,2021-12-30,889,227,81
SP19,G6,P21,2021-04-19,3311,155,255
SP16,G1,P11,2021-02-26,4879,409,222
SP06,G3,P13,2021-01-25,133,99,7
SP21,G4,P19,2021-08-02,1715,140,82
SP08,G4,P05,2021-05-07,1694,54,106
SP25,G2,P15,2021-11-16,6678,475,257
SP06,G4,P14,2021-03-17,11186,216,1243
SP16,G4,P10,2021-01-12,8806,432,518
SP04,G2,P03,2022-01-12,9023,90,695
SP18,G5,P21,2021-05-21,798,45,54
SP13,G3,P14,2021-05-25,2268,42,227
SP12,G3,P17,2021-12-31,3241,128,271
SP01,G3,P17,2022-03-11,5586,2,466
SP20,G6,P19,2021-03-01,4305,126,180
SP09,G1,P03,2021-05-19,3997,77,364
SP04,G2,P08,2021-01-29,7931,11,661
SP14,G1,P06,2021-07-13,11466,7,765
SP14,G4,P06,2021-09-09,3353,119,240
SP18,G1,P19,2022-02-11,6622,52,276
SP13,G6,P02,2022-03-30,315,88,14
SP15,G6,P01,2022-02-01,1232,52,137
SP23,G6,P22,2021-09-24,6391,458,267
SP10,G1,P21,2021-02-10,868,325,62
SP20,G3,P05,2021-08-12,6734,129,397
SP14,G4,P15,2021-06-16,4277,237,179
SP17,G6,P19,2021-01-29,8540,131,372
SP25,G5,P22,2021-10-19,1778,341,72
SP19,G2,P17,2021-08-25,1589,173,133
SP03,G3,P04,2021-01-21,8554,65,504
SP22,G2,P09,2022-03-28,2415,326,220
SP21,G6,P16,2022-01-14,7007,161,876
SP10,G3,P07,2021-08-30,9009,81,376
SP04,G6,P16,2021-05-17,5404,160,772
SP02,G4,P17,2021-10-21,14203,169,1292
SP15,G3,P02,2022-01-13,1078,32,40
SP20,G5,P13,2021-05-12,8113,38,369
SP11,G5,P20,2021-07-06,7665,77,511
SP03,G2,P20,2021-12-30,5453,257,341
SP05,G2,P19,2021-10-13,3815,66,159
SP16,G3,P04,2021-07-19,3948,27,247
SP18,G1,P16,2021-10-15,8652,9,1442
SP08,G1,P13,2021-06-02,2254,68,108
SP06,G6,P07,2021-09-29,6223,39,249
SP10,G1,P11,2021-05-31,371,60,20
SP23,G4,P02,2022-03-28,3507,134,147
SP25,G2,P02,2021-12-01,1967,232,79
SP17,G1,P13,2021-09-13,938,52,50
SP08,G3,P21,2022-03-30,9639,365,689
SP01,G5,P16,2021-07-23,11116,104,1236
SP13,G2,P14,2021-08-30,4207,390,526
SP21,G2,P07,2021-08-26,5439,325,227
SP07,G5,P15,2021-06-29,3353,139,125
SP21,G4,P05,2021-02-16,3486,28,206
SP18,G5,P14,2021-11-04,4795,352,533
